repeat_id,metric,count,avg,std,min,median,t90,p95,p99,max
6,raw_e2e_ms_including_barrier_phase_b,3,3312.4956666666662,0.310421219205943,3312.195,3312.477,3312.7474,3312.7812,3312.80824,3312.815
6,raw_e2ft_ms_including_barrier_phase_b,3,52.42966666666666,0.3104212192059923,52.129,52.411,52.681400000000004,52.7152,52.74224,52.749
6,prefill_active_thread_count,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
6,prefill_active_thread_count_edge,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
6,prefill_active_thread_count_sample_p90,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
6,prefill_active_thread_count_union,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
6,prefill_effective_cpu_cores,3,4.834,0.0,4.834,4.834,4.834,4.834,4.834,4.834
6,decode_active_thread_count_avg,3,3.2900000000000005,5.438959822042073e-16,3.29,3.29,3.29,3.29,3.29,3.29
6,decode_active_thread_count_edge_avg,3,3.2900000000000005,5.438959822042073e-16,3.29,3.29,3.29,3.29,3.29,3.29
6,decode_active_thread_count_sample_p90_avg,3,2.595,0.0,2.595,2.595,2.595,2.595,2.595,2.595
6,decode_active_thread_count_sample_max_peak,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
6,decode_active_thread_count_union_avg,3,3.2900000000000005,5.438959822042073e-16,3.29,3.29,3.29,3.29,3.29,3.29
6,decode_effective_cpu_cores_avg,3,374.307,0.0,374.307,374.307,374.307,374.307,374.307,374.307
6,decode_effective_cpu_cores_p90,3,491.71600000000007,6.961868572213853e-14,491.716,491.716,491.716,491.716,491.716,491.716
