logical_location,process_role,process_name,thread_name,kernel_thread_comm,python_thread_name,repeat_count,unique_step_count,sample_rows,runnable_samples,active_samples,total_cpu_delta_ms,max_cpu_delta_ms_per_sample,involuntary_ctx_switch_delta_sum,voluntary_ctx_switch_delta_sum,common_wchan,locations,reason_flags
Decode[114],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000091,70.00000000000739,7495,0,0,Decode[114],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[114],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000091,79.9999999999983,7474,0,0,Decode[114],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[188],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000091,79.9999999999983,7464,0,0,Decode[188],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[122],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000091,60.000000000002274,3810,0,0,Decode[122],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[2],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.000000000002,60.000000000002274,85,0,0,Decode[2],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[111],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,239.99999999999488,70.00000000000028,3794,0,0,Decode[111],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[15],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,239.99999999999488,59.99999999999517,787,0,0,Decode[15],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[9],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,239.99999999999488,60.000000000002274,67,0,0,Decode[9],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[9],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,239.99999999999133,50.00000000000071,237,0,0,Decode[9],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[195],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,239.99999999998778,80.0000000000054,7481,0,0,Decode[195],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[1],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,239.99999999998778,59.99999999999517,76,0,0,Decode[1],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[4],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,239.99999999998067,49.99999999999716,66,0,0,Decode[4],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[196],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.0000000000253,70.0000000000216,7452,0,0,Decode[196],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[194],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.0000000000253,60.000000000016485,7448,0,0,Decode[194],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[10],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000001108,50.00000000000426,121,0,0,Decode[10],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[188],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,69.99999999999318,7436,0,0,Decode[188],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[193],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,70.00000000000739,7431,0,0,Decode[193],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[13],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,50.00000000000426,2315,0,0,Decode[13],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[12],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,60.000000000002274,1370,0,0,Decode[12],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[3],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,50.00000000000426,345,0,0,Decode[3],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[8],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,80.0000000000054,120,0,0,Decode[8],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[6],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,230.00000000000398,60.000000000002274,109,0,0,Decode[6],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[194],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999999687,79.9999999999983,7437,0,0,Decode[194],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[14],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999999687,50.00000000000426,947,0,0,Decode[14],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[16],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999999687,60.000000000002274,111,0,0,Decode[16],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[13],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999999687,50.00000000000426,106,0,0,Decode[13],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[11],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,229.99999999999332,50.00000000000426,435,0,0,Decode[11],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[113],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999998977,79.9999999999983,7481,0,0,Decode[113],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[192],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999998977,79.9999999999983,7431,0,0,Decode[192],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[83],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999998977,60.000000000002274,3754,0,0,Decode[83],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[1],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,229.99999999998977,49.99999999999716,750,0,0,Decode[1],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[189],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999998266,69.99999999999318,7461,0,0,Decode[189],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[113],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999997556,69.99999999999318,7489,0,0,Decode[113],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[190],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,229.99999999997556,60.000000000002274,7459,0,0,Decode[190],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[191],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000002018,70.00000000000739,7445,0,0,Decode[191],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[193],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000002018,79.9999999999983,7412,0,0,Decode[193],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[112],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000001307,80.0000000000054,7429,0,0,Decode[112],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[13],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,220.00000000000597,50.00000000000426,1769,0,0,Decode[13],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[5],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000000597,50.00000000000426,1075,0,0,Decode[5],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[7],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000000597,59.99999999999517,120,0,0,Decode[7],runnable_R;cpu_delta_active;involuntary_ctx_switch
Prefill,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000000597,50.00000000000426,117,0,0,Prefill,runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[2],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,220.00000000000597,50.00000000000426,108,0,0,Decode[2],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[14],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,220.00000000000242,50.00000000000426,1961,0,0,Decode[14],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[10],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,220.00000000000242,50.00000000000426,1390,0,0,Decode[10],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[4],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,219.99999999999886,49.99999999999716,882,0,0,Decode[4],runnable_R;cpu_delta_active;involuntary_ctx_switch
,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,219.99999999999886,50.00000000000426,111,0,0,,runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[195],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,219.99999999999176,69.99999999999318,7479,0,0,Decode[195],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[6],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,219.99999999999176,49.99999999999716,1956,0,0,Decode[6],runnable_R;cpu_delta_active;involuntary_ctx_switch
,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,219.99999999999176,49.99999999999716,606,0,0,,runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[6],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000001506,50.00000000000426,1326,0,0,Decode[6],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[11],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000000796,49.99999999999716,110,0,0,Decode[11],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[14],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000000796,50.00000000000426,101,0,0,Decode[14],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[3],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,210.0000000000044,50.00000000000071,756,0,0,Decode[3],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[112],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000000085,60.000000000002274,7481,0,0,Decode[112],runnable_R;cpu_delta_active;involuntary_ctx_switch
Prefill,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,210.00000000000085,50.00000000000426,210,0,0,Prefill,runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[1],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000000085,50.00000000000426,119,0,0,Decode[1],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[0],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000000085,49.99999999999716,109,0,0,Decode[0],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[12],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,210.00000000000085,50.00000000000426,95,0,0,Decode[12],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[190],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999999375,69.99999999999318,7464,0,0,Decode[190],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[191],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999999375,60.000000000002274,7456,0,0,Decode[191],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[9],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999999375,49.99999999999716,121,0,0,Decode[9],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[3],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999999375,49.99999999999716,116,0,0,Decode[3],runnable_R;cpu_delta_active;involuntary_ctx_switch
Prefill,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999999375,60.000000000002274,62,0,0,Prefill,runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[197],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999997954,60.000000000002274,7467,0,0,Decode[197],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[192],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,209.99999999997243,60.000000000002274,7450,0,0,Decode[192],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[8],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,200.00000000001705,40.00000000000625,231,0,0,Decode[8],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[2],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,200.00000000000284,50.00000000000426,224,0,0,Decode[2],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[5],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,199.9999999999993,49.99999999999716,1057,0,0,Decode[5],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[0],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,199.99999999999574,49.99999999999716,635,0,0,Decode[0],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[5],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,199.99999999999574,49.99999999999716,112,0,0,Decode[5],runnable_R;cpu_delta_active;involuntary_ctx_switch
,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,190.00000000000483,50.00000000000426,1781,0,0,,runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[4],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,189.99999999999773,39.99999999999915,120,0,0,Decode[4],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[12],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,5,5,179.99999999999616,40.00000000000625,1503,0,0,Decode[12],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[15],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,5,4,5,200.00000000000284,59.99999999999517,879,1,0,Decode[15],runnable_R;cpu_delta_active;involuntary_ctx_switch|cpu_delta_active;involuntary_ctx_switch
Decode[16],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,4,1,4,4,4,179.99999999999972,49.99999999999716,1541,0,0,Decode[16],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[17],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,2,1,2,2,2,90.00000000000341,50.00000000000426,70,0,0,Decode[17],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[18],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,1,39.99999999999915,39.99999999999915,39,0,0,Decode[18],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[134],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,2,1,2,1,1,10.0,10.0,0,18,ep_poll,Decode[134],cpu_delta_active|runnable_R
Decode[104],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,7,ep_poll,Decode[104],runnable_R
Decode[116],vllm_worker_or_child,VLLM::Worker_TP1,pt_nccl_heartbt,pt_nccl_heartbt,,1,1,1,1,0,0.0,0.0,0,2,futex_wait_queue_me,Decode[116],runnable_R
Decode[11],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[11],runnable_R
Decode[145],vllm_worker_or_child,VLLM::Worker_TP1,pt_nccl_watchdg,pt_nccl_watchdg,,1,1,1,1,0,0.0,0.0,0,1,futex_wait_queue_me,Decode[145],runnable_R
Decode[151],vllm_worker_or_child,VLLM::Worker_TP1,pt_nccl_watchdg,pt_nccl_watchdg,,1,1,1,1,0,0.0,0.0,0,1,futex_wait_queue_me,Decode[151],runnable_R
Decode[178],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,8,ep_poll,Decode[178],runnable_R
Decode[18],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[18],runnable_R
Decode[207],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[207],runnable_R
Decode[215],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[215],runnable_R
Decode[21],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[21],runnable_R
Decode[223],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[223],runnable_R
Decode[228],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[228],runnable_R
Decode[231],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,9,ep_poll,Decode[231],runnable_R
Decode[233],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,8,ep_poll,Decode[233],runnable_R
Decode[86],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,8,ep_poll,Decode[86],runnable_R
Decode[92],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,1,0,0.0,0.0,0,7,ep_poll,Decode[92],runnable_R
Decode[212],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,130.00000000000966,50.00000000000071,28,15,futex_wait_queue_me,Decode[212],cpu_delta_active;involuntary_ctx_switch
Decode[187],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,130.00000000000256,30.000000000001137,26,16,futex_wait_queue_me,Decode[187],cpu_delta_active;involuntary_ctx_switch
Decode[45],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,130.0000000000008,30.000000000001137,25,14,futex_wait_queue_me,Decode[45],cpu_delta_active;involuntary_ctx_switch
Decode[63],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,129.999999999999,30.000000000001137,25,15,futex_wait_queue_me,Decode[63],cpu_delta_active;involuntary_ctx_switch
Decode[8],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,129.99999999999721,29.99999999999936,38,22,futex_wait_queue_me,Decode[8],cpu_delta_active;involuntary_ctx_switch
Decode[143],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,129.99999999999545,30.000000000001137,26,15,futex_wait_queue_me,Decode[143],cpu_delta_active;involuntary_ctx_switch
Decode[122],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000455,30.000000000001137,25,16,futex_wait_queue_me,Decode[122],cpu_delta_active;involuntary_ctx_switch
Decode[163],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000455,30.000000000001137,25,15,futex_wait_queue_me,Decode[163],cpu_delta_active;involuntary_ctx_switch
Decode[200],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000455,30.000000000001137,24,15,futex_wait_queue_me,Decode[200],cpu_delta_active;involuntary_ctx_switch
Decode[246],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000455,30.000000000001137,23,15,futex_wait_queue_me,Decode[246],cpu_delta_active;involuntary_ctx_switch
Decode[19],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000455,30.000000000002917,17,14,futex_wait_queue_me,Decode[19],cpu_delta_active;involuntary_ctx_switch
Decode[46],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000277,29.99999999999936,26,14,futex_wait_queue_me,Decode[46],cpu_delta_active;involuntary_ctx_switch
Decode[53],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000277,29.99999999999936,24,15,futex_wait_queue_me,Decode[53],cpu_delta_active;involuntary_ctx_switch
Decode[54],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.00000000000277,30.000000000001137,21,15,futex_wait_queue_me,Decode[54],cpu_delta_active;involuntary_ctx_switch
Decode[127],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,28,18,futex_wait_queue_me,Decode[127],cpu_delta_active;involuntary_ctx_switch
Decode[30],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,29.99999999999936,27,15,futex_wait_queue_me,Decode[30],cpu_delta_active;involuntary_ctx_switch
Decode[133],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,26,15,futex_wait_queue_me,Decode[133],cpu_delta_active;involuntary_ctx_switch
Decode[49],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,25,15,futex_wait_queue_me,Decode[49],cpu_delta_active;involuntary_ctx_switch
Decode[80],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,24,15,futex_wait_queue_me,Decode[80],cpu_delta_active;involuntary_ctx_switch
Decode[149],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,23,14,futex_wait_queue_me,Decode[149],cpu_delta_active;involuntary_ctx_switch
Decode[156],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,23,15,futex_wait_queue_me,Decode[156],cpu_delta_active;involuntary_ctx_switch
Decode[62],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,120.000000000001,30.000000000001137,23,15,futex_wait_queue_me,Decode[62],cpu_delta_active;involuntary_ctx_switch
Decode[25],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999922,29.99999999999936,22,15,futex_wait_queue_me,Decode[25],cpu_delta_active;involuntary_ctx_switch
Decode[52],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999922,30.000000000001137,22,14,futex_wait_queue_me,Decode[52],cpu_delta_active;involuntary_ctx_switch
Decode[112],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,32,16,futex_wait_queue_me,Decode[112],cpu_delta_active;involuntary_ctx_switch
Decode[102],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,28,15,futex_wait_queue_me,Decode[102],cpu_delta_active;involuntary_ctx_switch
Decode[195],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,28,17,futex_wait_queue_me,Decode[195],cpu_delta_active;involuntary_ctx_switch
Decode[59],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,29.99999999999936,28,15,futex_wait_queue_me,Decode[59],cpu_delta_active;involuntary_ctx_switch
Decode[222],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,27,16,futex_wait_queue_me,Decode[222],cpu_delta_active;involuntary_ctx_switch
Decode[57],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,29.99999999999936,26,15,futex_wait_queue_me,Decode[57],cpu_delta_active;involuntary_ctx_switch
Decode[216],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,23,16,futex_wait_queue_me,Decode[216],cpu_delta_active;involuntary_ctx_switch
Decode[148],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,22,15,futex_wait_queue_me,Decode[148],cpu_delta_active;involuntary_ctx_switch
